%time,field.header.seq,field.header.stamp,field.header.frame_id,field.spi1_miss,field.spi2_miss,field.uart_miss,field.objects0.slot,field.objects0.code,field.objects0.adc1,field.objects0.adc2,field.objects0.adc3,field.objects0.adc4,field.objects0.adc5,field.objects0.adc6,field.objects0.adc7,field.objects0.adc8,field.objects0.adc9,field.objects0.adc10,field.objects0.adc11,field.objects0.adc12,field.objects0.adc13,field.objects0.adc14,field.objects0.adc15,field.objects0.adc16
1448859459580301060,12326,1448859459579911787,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,531,594,575,0,0,0,0,0
1448859459595353842,12327,1448859459594961392,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,531,596,575,0,0,0,0,0
1448859459611309602,12328,1448859459610906091,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,532,590,572,0,0,0,0,0
1448859459626320070,12329,1448859459625905326,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,531,594,574,0,0,0,0,0
1448859459641225015,12330,1448859459640837406,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,531,596,576,0,0,0,0,0
1448859459656260875,12331,1448859459655869431,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,531,598,577,0,0,0,0,0
1448859459671228265,12332,1448859459670864971,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,533,594,575,0,0,0,0,0
1448859459686270395,12333,1448859459685865743,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,532,596,576,0,0,0,0,0
1448859459701336745,12334,1448859459700863973,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,532,598,577,0,0,0,0,0
1448859459716235585,12335,1448859459715844231,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,532,602,580,0,0,0,0,0
1448859459731240683,12336,1448859459730848735,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,534,596,576,0,0,0,0,0
1448859459746240029,12337,1448859459745806727,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,532,597,577,0,0,0,0,0
1448859459761220498,12338,1448859459760830858,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,532,599,579,0,0,0,0,0
1448859459776206227,12339,1448859459775803651,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,532,604,581,0,0,0,0,0
1448859459791190795,12340,1448859459790810934,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,534,601,579,0,0,0,0,0
1448859459806216861,12341,1448859459805785369,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,533,599,578,0,0,0,0,0
1448859459821236364,12342,1448859459820763786,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,533,602,580,0,0,0,0,0
1448859459836157500,12343,1448859459835766176,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,532,606,583,0,0,0,0,0
1448859459851108837,12344,1448859459850722284,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,534,606,582,0,0,0,0,0
1448859459866076326,12345,1448859459865685086,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,533,601,580,0,0,0,0,0
1448859459881078043,12346,1448859459880703978,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,533,604,581,0,0,0,0,0
1448859459896072444,12347,1448859459895684384,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,533,609,584,0,0,0,0,0
1448859459911163485,12348,1448859459910686661,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,533,610,585,0,0,0,0,0
1448859459926078692,12349,1448859459925687371,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,534,603,581,0,0,0,0,0
1448859459941073871,12350,1448859459940688327,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,533,606,583,0,0,0,0,0
1448859459956085000,12351,1448859459955690469,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,533,611,587,0,0,0,0,0
1448859459971005898,12352,1448859459970614303,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,533,612,588,0,0,0,0,0
1448859459985986964,12353,1448859459985588457,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,534,604,582,0,0,0,0,0
1448859460000959198,12354,1448859460000550261,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,533,609,585,0,0,0,0,0
1448859460015965657,12355,1448859460015572746,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,534,614,588,0,0,0,0,0
1448859460030975610,12356,1448859460030572456,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,534,615,589,0,0,0,0,0
1448859460046949237,12357,1448859460046560038,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,535,607,584,0,0,0,0,0
1448859460061967029,12358,1448859460061539176,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,534,611,588,0,0,0,0,0
1448859460076930103,12359,1448859460076538299,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,533,616,590,0,0,0,0,0
1448859460091783735,12360,1448859460091443651,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,534,618,592,0,0,0,0,0
1448859460106821428,12361,1448859460106434825,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,534,614,589,0,0,0,0,0
1448859460121786075,12362,1448859460121457563,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,535,615,589,0,0,0,0,0
1448859460136875570,12363,1448859460136479489,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,534,619,593,0,0,0,0,0
1448859460151890194,12364,1448859460151491884,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,534,622,594,0,0,0,0,0
1448859460166866212,12365,1448859460166475463,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,533,622,594,0,0,0,0,0
1448859460181936389,12366,1448859460181454296,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,534,617,591,0,0,0,0,0
1448859460196841448,12367,1448859460196449613,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,534,622,594,0,0,0,0,0
1448859460211574168,12368,1448859460211341734,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,534,626,597,0,0,0,0,0
1448859460226744230,12369,1448859460226365933,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,534,626,597,0,0,0,0,0
1448859460241695924,12370,1448859460241368041,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,534,620,593,0,0,0,0,0
1448859460256822288,12371,1448859460256433109,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,534,622,595,0,0,0,0,0
1448859460271731441,12372,1448859460271353130,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,534,628,599,0,0,0,0,0
1448859460286812589,12373,1448859460286417844,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,535,630,601,0,0,0,0,0
1448859460301768630,12374,1448859460301375565,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,536,623,596,0,0,0,0,0
1448859460316750622,12375,1448859460316354962,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,535,624,596,0,0,0,0,0
1448859460331718085,12376,1448859460331329327,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,535,632,602,0,0,0,0,0
1448859460346727085,12377,1448859460346335765,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,535,635,604,0,0,0,0,0
1448859460361689928,12378,1448859460361316335,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,536,627,599,0,0,0,0,0
1448859460376710635,12379,1448859460376315616,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,535,625,598,0,0,0,0,0
1448859460391590892,12380,1448859460391215417,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,535,634,604,0,0,0,0,0
1448859460406543631,12381,1448859460406185065,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,536,637,606,0,0,0,0,0
1448859460421575456,12382,1448859460421187743,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,537,634,604,0,0,0,0,0
1448859460436513515,12383,1448859460436144956,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,536,627,600,0,0,0,0,0
1448859460451671698,12384,1448859460451256547,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,536,638,607,0,0,0,0,0
1448859460466652035,12385,1448859460466261696,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,536,641,609,0,0,0,0,0
1448859460482358011,12386,1448859460482094336,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,536,642,610,0,0,0,0,0
1448859460497554413,12387,1448859460497146702,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,536,630,601,0,0,0,0,0
1448859460512475955,12388,1448859460512124101,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,537,641,609,0,0,0,0,0
1448859460527557498,12389,1448859460527179855,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,536,645,612,0,0,0,0,0
1448859460542513444,12390,1448859460542120907,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,537,648,614,0,0,0,0,0
1448859460557544721,12391,1448859460557152833,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,537,634,604,0,0,0,0,0
1448859460572469267,12392,1448859460572114319,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,537,645,612,0,0,0,0,0
1448859460587479244,12393,1448859460587090850,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,536,648,614,0,0,0,0,0
1448859460602473404,12394,1448859460602069838,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,536,653,618,0,0,0,0,0
1448859460617532955,12395,1448859460617139088,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,538,638,608,0,0,0,0,0
1448859460632448474,12396,1448859460632091024,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,537,648,615,0,0,0,0,0
1448859460647515450,12397,1448859460647123979,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,537,652,618,0,0,0,0,0
1448859460662464845,12398,1448859460662060558,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,537,656,622,0,0,0,0,0
1448859460677493188,12399,1448859460677100391,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,538,648,615,0,0,0,0,0
1448859460692311781,12400,1448859460692016455,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,537,650,617,0,0,0,0,0
1448859460707476418,12401,1448859460707085599,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,536,653,620,0,0,0,0,0
1448859460722345208,12402,1448859460722027317,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,538,660,625,0,0,0,0,0
1448859460737450480,12403,1448859460737061438,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,539,654,621,0,0,0,0,0
1448859460752352066,12404,1448859460751989231,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,539,653,621,0,0,0,0,0
1448859460767323515,12405,1448859460766937874,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,539,656,624,0,0,0,0,0
1448859460782304843,12406,1448859460781910037,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,539,663,630,0,0,0,0,0
1448859460797395296,12407,1448859460797010817,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,540,659,626,0,0,0,0,0
1448859460812264750,12408,1448859460811919083,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,539,656,625,0,0,0,0,0
1448859460827383813,12409,1448859460826992472,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,538,659,628,0,0,0,0,0
1448859460842290478,12410,1448859460841897510,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,539,667,635,0,0,0,0,0
1448859460857350979,12411,1448859460856960898,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,540,666,634,0,0,0,0,0
1448859460872252058,12412,1448859460871866407,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,540,659,629,0,0,0,0,0
1448859460887338741,12413,1448859460886951346,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,540,660,631,0,0,0,0,0
1448859460902297437,12414,1448859460901888988,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,540,669,638,0,0,0,0,0
1448859460917350448,12415,1448859460916949395,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,540,671,641,0,0,0,0,0
1448859460932211633,12416,1448859460931826881,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,541,663,634,0,0,0,0,0
1448859460947317122,12417,1448859460946927636,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,541,663,635,0,0,0,0,0
1448859460963268522,12418,1448859460962873875,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,541,673,644,0,0,0,0,0
1448859460978289405,12419,1448859460977863399,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,541,674,646,0,0,0,0,0
1448859460993235796,12420,1448859460992850586,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,542,667,640,0,0,0,0,0
1448859461008240319,12421,1448859461007852507,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,541,666,640,0,0,0,0,0
1448859461023147482,12422,1448859461022791037,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,542,674,648,0,0,0,0,0
1448859461038212708,12423,1448859461037810659,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,542,677,650,0,0,0,0,0
1448859461053202514,12424,1448859461052810549,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,543,672,645,0,0,0,0,0
1448859461068180532,12425,1448859461067788971,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,542,669,645,0,0,0,0,0
1448859461083108385,12426,1448859461082751569,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,543,677,653,0,0,0,0,0
1448859461098072238,12427,1448859461097685091,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,543,679,655,0,0,0,0,0
1448859461113155211,12428,1448859461112763977,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,543,674,650,0,0,0,0,0
1448859461128144590,12429,1448859461127743685,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,544,673,650,0,0,0,0,0
1448859461143041541,12430,1448859461142680416,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,544,678,655,0,0,0,0,0
1448859461158080388,12431,1448859461157712537,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,545,681,658,0,0,0,0,0
1448859461173126476,12432,1448859461172728657,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,544,681,659,0,0,0,0,0
1448859461188027435,12433,1448859461187640896,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,545,674,653,0,0,0,0,0
1448859461203098434,12434,1448859461202709462,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,545,679,659,0,0,0,0,0
1448859461218059722,12435,1448859461217670469,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,546,682,662,0,0,0,0,0
1448859461232926386,12436,1448859461232575203,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,545,686,666,0,0,0,0,0
1448859461248048517,12437,1448859461247655343,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,545,676,656,0,0,0,0,0
1448859461263065944,12438,1448859461262677737,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,546,679,661,0,0,0,0,0
1448859461278068512,12439,1448859461277675037,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,547,684,665,0,0,0,0,0
1448859461292918465,12440,1448859461292559187,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,547,689,670,0,0,0,0,0
1448859461307978332,12441,1448859461307583704,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,547,679,661,0,0,0,0,0
1448859461322896486,12442,1448859461322532615,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,547,678,661,0,0,0,0,0
1448859461337962770,12443,1448859461337570785,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,548,685,668,0,0,0,0,0
1448859461352908173,12444,1448859461352511828,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,549,690,673,0,0,0,0,0
1448859461367926160,12445,1448859461367554495,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,548,685,668,0,0,0,0,0
1448859461383779452,12446,1448859461383437774,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,548,676,661,0,0,0,0,0
1448859461398774093,12447,1448859461398393941,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,549,686,671,0,0,0,0,0
1448859461413894410,12448,1448859461413492983,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,550,691,675,0,0,0,0,0
1448859461428840849,12449,1448859461428450918,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,550,687,671,0,0,0,0,0
1448859461443870719,12450,1448859461443474585,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,549,676,663,0,0,0,0,0
1448859461458854660,12451,1448859461458457092,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,550,687,674,0,0,0,0,0
1448859461473875080,12452,1448859461473478110,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,551,692,678,0,0,0,0,0
1448859461488766257,12453,1448859461488394380,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,551,692,678,0,0,0,0,0
1448859461503841791,12454,1448859461503459678,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,550,675,664,0,0,0,0,0
1448859461518803815,12455,1448859461518413924,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,552,687,676,0,0,0,0,0
1448859461533813417,12456,1448859461533421131,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,553,692,680,0,0,0,0,0
1448859461548780533,12457,1448859461548381054,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,554,694,683,0,0,0,0,0
1448859461563833796,12458,1448859461563442346,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,552,675,666,0,0,0,0,0
1448859461578788173,12459,1448859461578398527,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,554,687,678,0,0,0,0,0
1448859461593822272,12460,1448859461593424129,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,554,691,682,0,0,0,0,0
1448859461608739390,12461,1448859461608355794,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,555,694,684,0,0,0,0,0
1448859461623808306,12462,1448859461623404634,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,554,677,669,0,0,0,0,0
1448859461638768362,12463,1448859461638380546,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,555,686,678,0,0,0,0,0
1448859461653769696,12464,1448859461653379779,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,556,689,681,0,0,0,0,0
1448859461668727246,12465,1448859461668327968,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,557,694,686,0,0,0,0,0
1448859461683651542,12466,1448859461683294583,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,556,680,673,0,0,0,0,0
1448859461698658491,12467,1448859461698274006,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,556,684,678,0,0,0,0,0
1448859461713724834,12468,1448859461713329658,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,557,687,681,0,0,0,0,0
1448859461728657415,12469,1448859461728268323,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,559,693,687,0,0,0,0,0
1448859461743677671,12470,1448859461743286053,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,559,687,681,0,0,0,0,0
1448859461758655880,12471,1448859461758257329,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,558,683,678,0,0,0,0,0
1448859461773559447,12472,1448859461773206189,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,559,685,680,0,0,0,0,0
1448859461788618100,12473,1448859461788228860,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,561,692,688,0,0,0,0,0
1448859461803540915,12474,1448859461803181965,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,560,691,686,0,0,0,0,0
1448859461818583847,12475,1448859461818193826,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,560,682,677,0,0,0,0,0
1448859461833599134,12476,1448859461833216620,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,561,683,679,0,0,0,0,0
1448859461848579532,12477,1448859461848190501,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,563,691,688,0,0,0,0,0
1448859461864578177,12478,1448859461864188604,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,563,692,689,0,0,0,0,0
1448859461879582932,12479,1448859461879186463,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,561,681,678,0,0,0,0,0
1448859461894592587,12480,1448859461894206234,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,561,680,678,0,0,0,0,0
1448859461909565698,12481,1448859461909169230,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,564,690,687,0,0,0,0,0
1448859461924565740,12482,1448859461924174399,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,565,692,689,0,0,0,0,0
1448859461939533431,12483,1448859461939149240,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,563,682,679,0,0,0,0,0
1448859461954576431,12484,1448859461954186240,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,563,676,675,0,0,0,0,0
1448859461969444699,12485,1448859461969049446,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,566,687,685,0,0,0,0,0
1448859461984508630,12486,1448859461984114941,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,566,689,687,0,0,0,0,0
1448859461999513382,12487,1448859461999126455,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,566,686,683,0,0,0,0,0
1448859462014524050,12488,1448859462014135639,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,564,675,674,0,0,0,0,0
1448859462029490925,12489,1448859462029096928,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,567,686,685,0,0,0,0,0
1448859462044517575,12490,1448859462044117822,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,568,688,686,0,0,0,0,0
1448859462059487533,12491,1448859462059094496,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,568,686,683,0,0,0,0,0
1448859462074494423,12492,1448859462074071444,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,565,674,673,0,0,0,0,0
1448859462089374996,12493,1448859462088990594,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,568,684,682,0,0,0,0,0
1448859462104465344,12494,1448859462104073499,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,569,685,684,0,0,0,0,0
1448859462119453400,12495,1448859462119056978,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,568,685,683,0,0,0,0,0
1448859462134425931,12496,1448859462133999017,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,567,674,673,0,0,0,0,0
1448859462149382299,12497,1448859462148995813,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,569,681,680,0,0,0,0,0
1448859462164392543,12498,1448859462164002128,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,570,683,681,0,0,0,0,0
1448859462179328861,12499,1448859462178931875,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,569,682,680,0,0,0,0,0
1448859462194392021,12500,1448859462193981818,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,567,673,672,0,0,0,0,0
1448859462209341388,12501,1448859462208952957,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,568,677,676,0,0,0,0,0
1448859462224348991,12502,1448859462223960721,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,569,679,678,0,0,0,0,0
1448859462239306973,12503,1448859462238916367,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,570,682,680,0,0,0,0,0
1448859462254336489,12504,1448859462253940535,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,567,671,669,0,0,0,0,0
1448859462269266218,12505,1448859462268877720,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,568,673,672,0,0,0,0,0
1448859462284211858,12506,1448859462283856649,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,569,675,673,0,0,0,0,0
1448859462299199119,12507,1448859462298812519,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,570,680,677,0,0,0,0,0
1448859462314342925,12508,1448859462313918175,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,567,668,666,0,0,0,0,0
1448859462330300850,12509,1448859462329862156,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,567,669,667,0,0,0,0,0
1448859462345257579,12510,1448859462344864491,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,568,671,669,0,0,0,0,0
1448859462360228339,12511,1448859462359838582,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,570,676,674,0,0,0,0,0
1448859462375199561,12512,1448859462374806553,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,567,670,666,0,0,0,0,0
1448859462390095096,12513,1448859462389707287,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,565,665,662,0,0,0,0,0
1448859462405291078,12514,1448859462404822981,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,568,668,665,0,0,0,0,0
1448859462420217743,12515,1448859462419825587,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,569,673,670,0,0,0,0,0
1448859462435196796,12516,1448859462434803518,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,567,670,667,0,0,0,0,0
1448859462450207871,12517,1448859462449805063,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,564,659,656,0,0,0,0,0
1448859462465175326,12518,1448859462464783541,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,567,665,662,0,0,0,0,0
1448859462480187582,12519,1448859462479787612,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,568,669,665,0,0,0,0,0
1448859462495154116,12520,1448859462494764232,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,568,669,665,0,0,0,0,0
1448859462510194043,12521,1448859462509763844,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,565,652,649,0,0,0,0,0
1448859462525146361,12522,1448859462524742823,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,566,661,658,0,0,0,0,0
1448859462540138310,12523,1448859462539745353,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,567,665,661,0,0,0,0,0
1448859462555144766,12524,1448859462554748013,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,568,666,661,0,0,0,0,0
1448859462570056077,12525,1448859462569667263,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,564,649,645,0,0,0,0,0
1448859462585039627,12526,1448859462584648674,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,565,658,653,0,0,0,0,0
1448859462599939189,12527,1448859462599554467,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,566,661,656,0,0,0,0,0
1448859462615051191,12528,1448859462614643888,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,566,661,656,0,0,0,0,0,49,1048575,0,0,0,0,0,0,0,0,566,662,657,0,0,0,0,0
1448859462629993185,12529,1448859462629592878,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,563,646,640,0,0,0,0,0
1448859462645067675,12530,1448859462644668262,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,565,654,649,0,0,0,0,0
1448859462660069067,12531,1448859462659671770,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,566,657,651,0,0,0,0,0
1448859462675067120,12532,1448859462674674359,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,566,659,653,0,0,0,0,0
1448859462690019188,12533,1448859462689626842,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,563,645,639,0,0,0,0,0
1448859462705075005,12534,1448859462704676843,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,564,650,644,0,0,0,0,0
1448859462720067635,12535,1448859462719675937,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,565,653,646,0,0,0,0,0
1448859462734986110,12536,1448859462734597756,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,566,655,648,0,0,0,0,0
1448859462749976315,12537,1448859462749586137,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,563,648,640,0,0,0,0,0
1448859462765907269,12538,1448859462765515210,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,563,644,638,0,0,0,0,0
1448859462780908242,12539,1448859462780514990,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,563,646,639,0,0,0,0,0
